Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Gabon,GAB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,13.66160317,6.295884262,4.802509678,3.097370164,6.613768576,2.631674173,2.058064027,0.387657984,5.860052531,6.527568139,8.184494422,9.318284616,8.198541344,36.88916336,16.83515962,32.78201283,-14.50210389,-25.78556411,-1.894466353,0.076399674,2.503142658,-5.537301913,2.896717605,4.697512098,-4.929939623,-3.480582408,-19.40439322,9.755406482,5.57912174,2.336445207,3.253027268,-5.680262198,1.201067777,1.017364075,2.294607674,1.01718617,3.108846533,0.937629432,-11.13447421,-4.223985334,-0.271433911,-2.596014541,-0.203439847,-1.827481688,-0.037660887,-5.498006314,2.954150185,-6.235207675,-3.085474274,3.449408748,3.246103918,1.338213437,1.720917977,0.61986238,0.471570202,-0.968799964,-2.298499594,-1.748076819,1.39466775,
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.899261982,0.248518863,4.09246874,4.849644927,1.488048483,1.014665361,2.234412369,4.929076844,1.501172983,3.358252748,3.073314393,3.968556124,6.31824497,-2.545877233,-1.466335302,2.935589242,2.491437823,4.198675323,3.655965792,-2.148387257,-0.822285263,2.031455587,4.186321383,2.107380102,3.911319255,2.911710248,5.16887223,5.497880634,2.310928693,0.433081156,-1.408485768,0.129933032,2.244410589,3.581967474,2.260783622,2.230894663,3.587692583,3.343265622,3.08396176,3.068548101,2.578699193,1.892089809,2.806551752,1.793155647,2.473711779,2.035550362,1.63605844,-1.0628931,-4.969350259,1.153474876,0.749697221,0.775734706,1.457701819,1.854584591,1.547697098,1.148663006,1.202194342,0.728524265,0.894788653,
Georgia,GEO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,6.312988551,5.212909578,3.513144991,3.802346551,10.97508433,1.410043176,1.802464904,5.549076519,7.867551067,6.591379526,5.335256754,6.170393957,6.803758597,6.582675934,3.698496956,4.407430052,1.141571357,3.389253869,4.530536386,4.025674941,-8.98724497,0.449324461,4.515580134,-7.438647122,-14.76515732,-21.65309529,-45.32510667,-29.84129006,-9.009992894,6.528767015,15.31019682,14.12142425,5.687769083,5.007586678,3.838100069,6.443911043,6.424463063,11.81131435,6.451674622,10.28800429,10.04357676,13.16775225,2.730182663,-2.790940254,7.027385327,8.264988721,7.155378254,3.933646408,4.382901471,2.860094243,2.844902055,4.828569855,4.910880368,5.156371879,
Ghana,GHA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.211757217,0.816339651,1.143053312,-0.838231963,-1.447011487,-6.69286814,0.649669368,-1.910270485,3.539607222,7.016904284,2.42838933,-5.196419975,0.024347853,4.051649493,-14.50853472,-5.546935937,0.342966809,6.480508996,-4.455139945,-1.807450033,-5.987476572,-9.542405994,-7.393077708,5.388885045,1.984538545,2.152830152,1.800887274,2.636470249,2.110723525,0.392139665,2.276586343,0.919858207,1.898319651,0.462599458,1.34419684,1.916257294,1.598637518,2.144238961,1.873828223,1.190736061,1.483440437,1.973728918,2.645233338,3.008570064,3.267295838,3.716443793,1.689108882,6.371104419,2.21104946,5.24929629,11.3154464,6.733563592,4.847493942,0.566072146,-0.113926824,1.149647352,5.768551488,3.958667147,4.200436672,
Gibraltar,GIB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238899716,3.088923469,0.883966161,1.288945869,-0.254692121,0.486230287,2.285557056,1.269211318,1.895086533,1.744193196,2.459524166,1.024189615,1.312162149,0.189644551,1.486542129,3.094736454,-0.683337557,0.36055984,0.918712352,-0.985987834,4.462259222,1.777426058,-3.357143246,2.478878828,3.298320637,3.614448206,1.637349182,1.306420595,1.262176995,7.93636674,7.291880576,3.233212073,2.648714213,
"Gambia, The",GMB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,-2.61374637,6.584680246,-0.43054145,3.140733149,-2.930656897,-2.671339607,6.019530956,2.677850597,8.91159501,3.920559193,0.040593739,2.79137324,-4.564940258,2.855073958,0.127077766,-3.769539128,7.385697826,-0.102131712,-4.76160028,-0.561238202,-2.461859816,-0.597352388,1.016215953,-0.771422027,-0.744389208,-0.122890447,-0.229851894,-2.898213725,-2.18981554,-0.895258172,1.716368378,0.356942507,3.150179992,2.251821371,2.50396502,-6.294371704,3.50423128,3.716452327,-5.338218319,-3.53645469,0.001746634,3.146321774,3.540184124,2.782993457,-10.86200397,2.100140355,-0.202343346,-4.34615116,0.97413624,-1.058248829,1.756616133,4.121078925,3.002779601,
Guinea-Bissau,GNB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-5.706707865,4.318732068,-0.739745346,2.972099572,6.674893835,4.33974721,-7.328367666,13.06670708,1.653955871,-16.7000358,16.36198127,2.065819435,-5.702420148,6.408780099,1.671861117,-3.056803672,0.619130463,2.325255898,3.792317512,3.764140048,2.754556914,-1.161881539,-0.157716478,0.981532843,2.241918943,9.391876543,4.461518662,-29.46159254,-0.927806129,3.305811837,0.039960644,-3.143694704,-1.692528825,0.399713878,1.828858615,-0.115546852,0.778428599,0.679140617,0.792623832,1.95357842,5.291705532,-4.284108831,0.544731781,-1.671171599,3.399294497,3.566049448,3.270887242,1.243474153,2.061873241,
Equatorial Guinea,GNQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-0.009662459,-5.071616215,-3.027849141,-6.101263454,6.310776115,-6.80480849,0.630470263,-0.458488393,-4.06123015,-4.704016641,-4.146928104,30.40319633,7.344161972,12.66029094,13.30728626,60.4170414,140.3707697,18.8916919,20.6358996,13.45329327,56.78820178,14.61489119,9.262045956,32.16945386,11.67305616,2.905056773,10.06424252,12.4413324,-3.238119356,-12.98168903,1.859272627,3.655755838,-8.160731147,-3.68850197,-12.71058299,-12.31397436,-9.167370371,-9.716775365,-8.849975429,
Greece,GRC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,12.30979498,-0.231362329,11.43081233,9.013661857,10.25106144,5.711672987,4.812395862,6.508586932,11.15673445,8.682288,7.374327654,9.446391597,7.602607758,-6.782086149,5.373056956,5.205082451,1.610302257,5.865272168,2.00245759,-0.306899487,-2.43246066,-1.740252348,-1.652402733,1.503671858,2.112295065,0.18573822,-2.585123471,3.90977709,3.259729391,-1.052232898,1.869834669,-0.066299356,-2.177150582,1.490558775,1.62382531,2.40984356,3.970081746,3.320699534,2.678099368,3.495563551,3.591653143,3.542622825,5.542360562,4.801378927,0.304568202,5.335601773,3.010983963,-0.599389699,-4.552117496,-5.600777453,-8.997955034,-6.797860972,-2.537258226,1.413057813,0.220308559,0.225030945,1.706058121,2.141385278,2.028291703,
Grenada,GRD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,6.672637677,6.19922398,-1.017407974,-0.230757211,1.31211717,0.505864856,0.98338154,4.422025104,6.9321485,9.925782538,4.347797591,5.048179448,4.652898818,1.249958673,-1.570542984,-3.021768461,0.545112431,1.17628844,3.700970121,4.430277266,11.25619273,6.469441521,4.478938796,-2.418655027,3.053054182,9.073500529,-0.973080876,12.93634137,-4.244184855,5.864170342,0.692914663,-6.907241753,-0.92707516,0.233770768,-1.753110682,1.666363516,6.622548322,5.76621355,3.112792131,3.865297427,3.599208461,1.414738027,
Greenland,GRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,11.14456573,3.759157601,5.280208863,4.638514055,0.443324334,5.746010905,9.483179544,6.44767947,4.01494748,7.377089859,-0.913783646,-5.347625298,2.265770795,-6.259164456,2.682173806,6.496777011,4.345640616,4.25465948,5.695173007,-12.19586644,0.066511142,-4.768523541,-4.855881783,5.35180564,3.170996427,1.348010103,1.28773187,7.565899781,1.377884445,6.911024645,0.999463557,-1.424258359,4.143053963,6.632323711,4.943236044,5.855030281,2.748781079,6.593978749,0.874906571,0.695314556,-0.470283635,1.536976945,-0.726861643,5.091927333,-2.214918882,4.547808581,0.493586865,3.492548261,,
Guatemala,GTM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.280592758,0.540717686,6.386339303,1.648960347,1.428942428,2.594207522,1.293633479,5.898810139,2.059376016,3.090046342,3.045655102,4.816581903,4.327516632,3.964515613,-0.325594655,5.009461909,5.410429224,2.608521672,2.24132628,1.203545013,-1.927105348,-6.073412238,-5.182241878,-2.219224885,-3.309301596,-2.586193265,0.716620871,1.055831837,1.113687529,0.321449601,0.907587443,2.122476905,1.309862393,1.474719158,2.405489384,0.513474287,1.931911658,2.542652473,1.415353686,1.117529149,-0.096568139,1.50710638,0.319059973,0.982230041,1.137346418,3.26602915,4.224142608,1.309453186,-1.347241601,0.997474471,2.283970723,1.155743197,1.891361287,2.653912156,2.34629492,0.98936619,1.360138509,1.576217012,2.237097307,
Guam,GUM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574421098,6.172512286,3.338720714,-3.97776594,0.691429651,1.608026406,0.195026529,1.952027754,-0.032564223,1.831928855,1.56421072,1.348528018,-0.054872853,-0.386696991,-0.561803024,-1.162983053,,
Guyana,GUY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.588495506,-1.731852096,-14.573932,8.694318843,8.163057723,3.229549987,2.561868007,-0.488013888,5.518214903,2.896459606,1.848653462,-4.424374975,0.139499131,6.54515926,7.32028941,0.424734799,-3.70152431,-2.788095009,-2.610763465,1.225450439,1.291156472,-13.13613153,-6.517411857,-4.571902007,3.035516049,-0.12421477,1.831597851,-2.819943089,-4.27213765,-2.770678886,5.891900119,7.163678787,7.380155931,7.852822714,4.70102058,8.025899093,6.57640738,-1.132310621,3.523794756,-0.972939245,2.486631908,1.189250122,-0.679432707,1.482454114,-2.006935823,5.104254603,7.172461745,1.708436391,3.486658775,3.899717137,4.833720125,4.806520157,3.122912247,1.140923671,0.155773968,3.278060769,3.218646305,3.933794331,4.846501504,
High income,HIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.194790838,4.536951006,4.156952678,5.24187921,4.288164796,4.903376789,3.585083122,5.294181061,4.632606582,2.003490711,2.862006072,4.53213771,5.376971345,0.182540776,-1.048897274,4.126839633,3.019906929,3.259300262,3.254722817,0.665270892,1.152230583,-0.825088256,1.979358563,3.853920679,2.895842211,2.525623104,2.798409596,4.093571736,3.136153484,2.356502009,0.647152735,1.437784404,0.437258361,2.448354323,2.036917074,2.28222529,2.395179746,2.074774736,2.618079566,3.401698094,0.900769007,0.910963941,1.554063928,2.65790853,2.181880663,2.399612611,2.046757366,-0.371860453,-4.008623876,2.289107878,1.402586785,0.710171215,0.882455168,1.455988513,1.755086585,1.169727687,1.938385366,1.735144982,1.198736919,
"Hong Kong SAR, China",HKG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,9.550593583,11.84849809,6.033313339,11.66915317,0.897289933,-0.932065927,1.224909946,9.580180696,6.583657106,5.004085523,8.511369665,9.155940844,-0.771204115,-1.395469263,14.71389689,10.12420184,6.317183083,5.62332884,7.207148501,6.724980341,1.363871786,4.378925687,8.89806542,-0.319566704,9.681107333,12.26259579,7.60338146,1.222909856,3.497453966,4.829068451,5.346634403,4.392488496,3.674751625,0.366629239,-0.267891066,4.228416626,-6.665086189,1.532300585,6.718590372,-0.177547136,1.207551591,3.259926531,7.855498683,6.920110477,6.347425507,5.553565472,1.518750328,-2.668901179,5.986408296,4.112087394,0.583728095,2.687936121,2.043206744,1.519968402,1.538579136,3.017344116,2.028933077,-1.991359993,
Honduras,HND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.951481093,2.858387817,0.727412251,2.487973895,5.971168376,2.372166415,2.925251186,3.504716353,-2.274946151,0.607888832,0.967127796,2.680199501,4.713457749,-4.141505386,-0.914336799,7.173516371,7.036313883,2.740429082,2.39545508,-2.453541853,-4.207573577,-5.02248244,-2.115100436,3.165903443,2.51009437,2.24727869,3.540660037,-1.186682129,-0.209687969,-0.124848219,-6.036369457,3.119076204,3.539690773,-2.57916893,3.212254063,-1.004153828,1.641474337,0.680786473,-3.478196532,4.396932354,0.024194433,1.098768608,1.942247685,3.655843027,3.547805735,4.120047599,3.819102897,1.979565807,-4.464448189,1.652207395,1.837489275,2.200291905,0.947659871,1.250591786,2.047366391,2.123704453,3.083659135,1.982327776,0.982330295,
Heavily indebted poor countries (HIPC),HPC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.35123506,4.421811527,0.429818294,0.813527796,1.533394088,-0.081352241,-0.746647063,1.646298124,1.756053248,1.752779209,1.528122842,-0.969077911,0.184467417,2.918126808,-0.653187894,1.288959398,0.932879155,-0.186699671,-1.894711197,-2.277647475,0.7700741,-1.600070665,-1.896873751,-1.338983034,-0.85914132,0.300216499,0.265633656,-1.596611444,-0.832099133,-3.21174386,-2.270664489,-3.561294253,-2.423388695,-3.044760686,2.062627743,2.162886206,1.291278433,0.767564389,0.395823739,-0.17851591,1.343188126,0.6712213,1.581912806,2.520526472,3.026330733,3.257836594,3.308601671,3.123604774,1.642887829,2.965889976,1.756647048,2.890411282,2.628673926,2.58612244,1.852788592,1.516791632,1.828147988,1.264180701,1.275358468,
Croatia,HRV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36788061,6.722704991,2.35362053,-0.519192439,3.881431966,6.996382927,5.615960924,5.605728368,4.125517328,4.174300539,4.968592836,5.090587715,1.905558009,-7.226150399,-1.092473909,0.146805607,-2.092972505,-0.169441845,0.065327718,3.279516762,4.223478737,4.688604235,3.730298166,3.373359682,
Haiti,HTI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-4.798140711,5.814500264,-3.774178963,-3.527991278,0.216427502,-2.467158976,-3.975332136,1.248082943,1.916888524,-1.125888889,4.668425489,-0.695987075,3.023969446,3.981167431,-0.680873432,6.411624879,1.690892527,4.058750876,5.296896807,5.034588942,-5.043441629,-5.796884875,-1.449519056,-2.015511655,-1.65990846,-2.667209124,-2.895109048,-1.867550992,-4.877350931,-0.974078447,-0.116162125,-7.132532488,-7.21613454,-13.59098651,7.880071795,2.255286654,0.870494258,0.382444576,0.927714539,-0.855032293,-2.013091224,-0.750993487,1.664383304,-2.837693626,1.947490123,0.116862229,3.896371735,0.871505356,4.669421024,-5.267883199,4.567238241,-0.924193314,1.600849043,1.94779192,0.224715164,0.367228937,0.95989797,0.38079797,-2.903213449,
Hungary,HUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.026235553,-0.462665221,3.088168309,1.630917596,0.254472702,3.35112956,4.142033696,3.363403412,4.750944275,4.313090929,5.039960756,4.383084073,5.055229739,4.451147689,4.193132894,0.397591781,1.235394662,-6.55491152,1.350986876,2.226366856,-0.869998385,2.141630859,4.510099905,4.066661995,2.441866879,4.594487546,5.539019018,4.638293798,
IBRD only,IBD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.439734019,1.932083586,2.348743599,5.438006037,3.217411008,2.55481807,2.224277798,4.455911811,4.933026991,4.990964161,3.891725146,4.413276568,5.200378471,3.62586567,2.257080347,4.70714971,2.320347412,1.323538476,2.320593801,2.183523101,0.116782749,0.716761503,-0.70913529,2.598703542,2.416543434,2.358893536,2.853541243,1.859329245,1.068945905,0.309901565,-0.638280905,-0.648572833,1.474434831,1.16878521,2.307022006,3.496809158,3.598324342,0.717090957,1.898529819,4.393263159,2.116381766,2.973312991,4.203054958,6.561167483,5.78199392,6.804708952,7.392395867,4.497721848,0.999510123,6.256482971,4.953925552,4.019618121,3.940526948,3.305032932,2.92826238,3.341406204,4.003813893,3.541260165,2.764016143,
IDA & IBRD total,IBT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.048170639,2.021758234,2.359971637,5.036477505,3.06090469,2.03499305,1.286863573,4.072501471,5.088477783,5.333783891,3.897575476,3.831581975,4.823690707,3.730364632,1.627369538,4.489465512,2.189191142,0.921817913,2.127181111,1.944498122,-0.339265992,0.295777864,-1.088646378,2.184633959,2.224591955,2.07920266,2.569158971,1.731447073,0.859706749,0.245129071,-0.813805974,-0.815861179,1.066866921,0.781497561,2.029955486,3.233109347,3.227046312,0.549845442,1.632966014,3.999496943,1.927090222,2.791622241,3.898710002,6.189718006,5.430474739,6.37681887,6.929339532,4.162728464,0.907534683,5.855305328,4.536146956,3.688971128,3.687192136,3.080982663,2.604505015,2.934283684,3.602778173,3.175433913,2.390098913,
IDA total,IDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.314119223,3.009396749,2.523821542,2.184090842,2.01275262,-1.880543238,-6.165434464,0.948470305,6.726370916,8.57711279,4.076849884,-0.994780126,1.654929483,5.036298396,-3.679289998,3.024141896,1.656514744,-2.185620459,1.061281111,0.455555445,-4.057104078,-3.150075153,-4.128148194,-1.173736755,1.26926428,0.166925408,0.609495255,1.518115808,-0.155096487,1.258115123,-1.187059514,-0.911281459,-2.137733546,-2.149297552,0.679826498,2.124441058,0.615047303,0.764186048,0.527511047,1.312510591,2.206595289,3.262947439,2.726335586,4.22010353,3.761286699,3.745203489,3.885166149,2.878864636,3.024615353,3.796829067,2.143020529,2.411812372,3.542917146,3.410194811,1.617626301,0.905602611,1.78555493,2.06132965,1.363483108,
IDA blend,IDB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.079868303,1.80175422,5.232674721,2.509831424,2.906404142,-3.224377974,-11.1192058,-0.663464589,13.53580615,15.55955918,8.089138217,1.281632285,2.836840992,5.929323868,-5.064463844,3.375658226,2.104085146,-3.946141669,2.833565104,2.171766294,-7.687855181,-4.320642732,-6.401691727,-1.470560036,2.932640646,-0.42897183,0.556167422,3.129703749,-0.008979942,3.673401432,-0.93500312,0.306969512,-3.010953639,-1.913357891,-0.764719707,1.96954489,-0.484488014,0.134921334,-0.503433079,1.287145166,1.992533235,5.096947081,2.75629454,5.118812277,3.501638963,3.324616663,3.262245718,1.852765364,3.562427586,3.729896311,2.291432691,2.184073503,3.289301865,3.492665009,1.367801453,-0.830215514,0.405654386,1.173850362,-0.029663597,
Indonesia,IDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.985793531,-0.821880687,-4.806156461,0.791335075,-1.610432164,0.039249973,-1.339414802,7.943619376,3.975222776,4.711374027,4.221324675,4.262872623,5.334023523,4.912578273,2.359698238,4.264633595,6.138026005,4.228386384,4.799293902,7.318041158,5.431377514,-0.09014936,1.857983321,4.648168847,0.313871378,3.742232571,2.8919273,3.801713588,5.50703379,5.347945151,5.071057861,4.711834457,4.760229379,5.83951353,6.562205949,6.21793122,3.189868812,-14.35055309,-0.605438282,3.482209125,2.235181135,3.090633543,3.376536131,3.630902268,4.289595233,4.107515275,4.946465429,4.620033267,3.247327414,4.812281788,4.748220608,4.606284255,4.151271234,3.63914313,3.555439566,3.759693805,3.842334157,3.984057147,3.875165687,
IDA only,IDX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,4.152826177,0.029112611,1.870351337,1.147244466,-0.536479098,-1.388061241,2.32731108,1.069192692,2.023135766,-0.239607722,-3.725460066,0.055028529,3.704180838,-2.141753284,2.31699563,0.797331395,-0.202595228,-1.454155542,-2.099436827,0.565341821,-1.972397118,-1.730190348,-1.011548108,-0.668816997,0.679340981,0.552084061,-0.428766593,-0.394934716,-1.543401673,-1.472204054,-2.288084642,-1.07319739,-2.38195786,2.343861368,2.28550215,1.791894104,1.403877618,1.603882155,1.339703729,2.451441795,1.433362489,2.741062949,3.328205121,4.056314134,4.188652344,4.516509407,3.901423909,2.454738891,3.791597377,1.919561202,2.587440423,3.742605789,3.2760171,1.827902422,2.633340488,3.120160793,2.901722488,2.673109517,
Isle of Man,IMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,-0.316901214,17.42485649,7.791698844,9.433930422,4.776703904,2.658956486,0.696834504,0.34448031,2.350064401,3.661852333,3.620389292,6.596074261,7.170626947,11.84466861,12.11719714,4.013533747,4.366387398,5.366053781,5.239440191,4.35861167,4.864802939,6.401531648,6.035063343,3.518216219,1.049668152,2.813891606,1.965153264,7.751844063,4.832474686,5.769951755,-0.08181197,6.884251963,2.455164311,1.63107962,,
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.670482967,0.860769629,3.836412574,5.249914012,-4.640156232,-2.116104439,5.594631928,1.226224917,4.26985232,2.86436298,-0.626350509,-2.815628639,0.919174488,-1.14691362,6.644906554,-0.653097014,4.825176162,3.322552378,-7.388104045,4.298982163,3.571277326,1.093953953,4.828035912,1.464368109,2.902382028,2.475166566,1.719485211,7.299421295,3.734375018,3.365073043,-0.983574581,3.390419232,2.706727733,4.606288441,5.529881465,5.530417086,2.123013766,4.248844181,6.8981155,2.021088695,3.027377624,2.064875058,6.093705485,6.193653448,6.231948516,6.403284515,6.04817406,1.587598136,6.351088711,7.042346887,3.893930345,4.165499831,5.134956907,6.186731983,6.797039412,7.082848187,5.912397886,5.024473331,3.128532264,
Not classified,INX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2.266449036,4.918856273,3.05522457,2.547206194,3.932442801,-0.123899258,6.755713131,5.676695262,1.708912571,1.899871911,2.122298926,1.32102151,-0.949006728,3.709679718,2.920733786,-0.473562799,4.65224008,5.668378294,6.234039032,8.37500751,1.345299518,2.640607125,2.180590145,5.339771985,9.073769999,6.567645296,9.797129274,7.563501065,9.264849261,7.996473309,3.61551216,4.14986485,1.35541781,4.787881101,3.422103982,2.276027384,2.322977189,-6.40803321,-6.038408704,1.256741256,-0.093176303,-0.198086914,0.819363159,7.766030648,23.98551006,2.51404618,6.974330428,6.838047592,3.966385251,
"Iran, Islamic Rep.",IRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,8.633888263,5.809024267,4.51587003,6.374672102,14.17853298,8.333529678,8.69160715,11.7723523,13.26532931,8.203855262,11.42024425,11.39585431,5.646298003,3.545957357,-5.231693379,13.7438324,-7.011834678,-16.81926536,-13.58118718,-30.17621036,-8.831392722,22.13852254,4.164973621,-12.46797074,-1.891820314,-13.69346536,-3.152855124,-8.753373717,2.646799136,10.71517944,9.825454247,0.907969052,-0.556025564,-2.920629093,0.864266497,3.734409146,-0.857036578,0.843297991,-0.434857401,4.53123959,-0.473652305,5.933302091,7.396782151,3.120610975,1.990106181,3.820523973,6.970587537,-0.839117733,-0.106548779,4.596446951,1.445852238,-8.553295826,-1.423452111,3.274962297,-2.611099313,11.86869018,2.327703159,-7.319918426,-8.036219722,
Iraq,IRQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,-0.255174774,1.040491993,1.903113011,0.370469748,1.069811693,12.40607383,8.904236504,13.44600142,-1.316744942,13.42884418,17.23716469,21.15145958,-3.490848324,0.650761086,-15.32156042,-3.91553633,-0.929263578,2.319380718,6.970137621,-2.157114845,-5.299734761,53.97487793,-64.9923727,28.89404725,26.49318726,0.749128082,-0.971544398,7.635447871,17.52550965,30.74234878,14.03583185,-1.595124481,-0.697703239,-9.60273921,-34.95975478,50.23649871,2.04115422,8.047833126,-0.304533686,6.418958936,1.283336826,3.652116069,4.104583693,9.775158059,3.488253135,-2.97222802,-0.864992152,11.94474312,-4.940921809,-2.842492724,2.073898719,
Iceland,ISL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.012883033,6.324752321,8.337935834,7.979744982,5.527347379,6.910046042,-2.847474491,-6.758929123,1.427705267,9.847217848,12.15019809,4.634456144,5.206311629,4.285800411,-0.632820691,4.912547499,8.015183161,5.192434731,3.839546491,4.634067432,3.082534238,0.798242257,-3.438184631,3.027443655,2.482432952,5.494860552,7.363170026,-1.642347875,-0.975500409,0.385665634,-1.373406645,-4.580531359,0.288501879,2.714620512,-0.425046321,4.0100811,4.897627476,5.95483676,2.792497481,3.465212336,2.526827808,-0.213506609,1.562379027,7.097814878,4.660161746,2.806959291,6.632994135,0.112891992,-7.094788205,-3.296816891,1.570879007,0.758869988,3.15350751,0.95324298,3.663229279,5.157191395,2.122306229,1.071024577,-0.504942742,
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.591413397,4.967778452,6.694102502,3.750537256,5.348250042,-2.588105573,-1.357410559,13.83666481,10.64465309,-3.996491714,7.51661308,9.332203302,1.400041556,3.354710176,0.912012364,-1.89237249,-1.201851304,3.35244727,3.514749299,-0.741544221,3.262951676,0.183172842,1.495868174,-0.377292014,2.218198414,2.590575084,5.423121798,1.218789015,-1.117081646,4.045079559,1.435380176,4.099279229,1.385695267,4.681958488,7.774408226,2.320268911,1.365266739,1.567407571,0.522001486,4.65304355,-2.213500935,-2.008475984,-0.836223954,2.360449051,2.095888893,3.714659243,3.911423734,1.18282728,-1.459435315,3.689579176,2.864801,0.386733509,2.222617426,1.785509965,0.283374892,1.963485513,1.548743335,1.479617519,1.523015057,
Italy,ITA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.486418839,5.48747777,4.842052489,1.95553271,2.402046147,5.164163281,6.405677604,5.873594596,5.499179506,4.713420689,1.344280395,3.103489778,6.401805944,4.812013821,-2.673183923,6.592319726,2.125827506,2.872936349,5.653223991,3.217170144,0.7232324,0.33922499,1.132491162,3.202782973,2.768381475,2.854366887,3.181430303,4.144042124,3.310861935,1.900439827,1.468175611,0.765807599,-0.913401722,2.130215476,2.885202351,1.23832837,1.776351224,1.781324374,1.608634731,3.739946533,1.894123995,0.104759514,-0.305508789,0.769317663,0.323656244,1.48515736,0.975922133,-1.615940627,-5.711508383,1.400915343,0.53428744,-3.24206012,-2.9724038,-0.91781388,0.875477402,1.465690444,1.820333852,1.136129921,0.549676888,
Jamaica,JAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,0.521379433,4.437590203,4.217192088,10.51217607,0.917443588,16.12880969,-7.017077319,-5.731019095,-1.717171591,-7.935785693,-3.789596886,-1.243806721,-2.306912525,-7.024620859,1.047474869,0.372568117,0.218815024,-3.020683828,-4.154767484,0.903968615,7.067967527,3.364314129,6.546664443,3.492546789,4.003257852,1.055940501,8.380789701,0.394948998,1.353486355,-1.086813803,-2.107623787,-3.268840704,0.134102415,0.041715004,0.587088154,1.310085832,3.031487722,0.744491228,0.341902101,2.361020777,0.925568684,-1.298394126,-4.814344711,-1.978737585,1.17350906,-1.180237892,-0.081224992,0.116180484,0.36815251,0.844838051,0.497977274,1.454524928,0.24149631,
